r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.9742697169131936,1,0,(x1 - log(x3) - log(1.60314*x1**2 + 7.24352*x1*x2 + 4.37418*x1*x3 - 888068.0*x1*x4 - 0.00850452*x1*x5 - 5.63235*x1 + 27.1049*x2**2 + 33.6998*x2*x3 - 6908520.0*x2*x4 - 0.396466*x2*x5 - 44.3876*x2 - 157.694*x3**2 + 4538750.0*x3*x4 + 0.138264*x3*x5 + 197.045*x3 + 2786.61*x4**2 - 22278.3*x4*x5 + 61695600.0*x4 + 0.00390701*x5**2 - 0.226556*x5 - 38.5717))*exp(x2),"mul,exp,x2,sub,x1,add,log,-38.5717-0.226556*x5+6.16956e+07*x4+197.045*x3-44.3876*x2-5.63235*x1+0.00390701*x5**2-22278.3*x4*x5+2786.61*x4**2+0.138264*x3*x5+4.53875e+06*x3*x4-157.694*x3**2-0.396466*x2*x5-6.90852e+06*x2*x4+33.6998*x2*x3+27.1049*x2**2-0.00850452*x1*x5-8.88068e+05*x1*x4+4.37418*x1*x3+7.24352*x1*x2+1.60314*x1**2,add,log,x3,mul,sub,x2,x2,x2",0.0006974783339197708,0.0006974783339197708,False
0.9742681547363716,1,0,(x2 + x3 + log(x4))*(-0.817632*x1**2 - 6.48652*x1*x2 - 4.97649*x1*x3 + 980647.0*x1*x4 - 0.0450011*x1*x5 + 6.81036*x1 - 26.8397*x2**2 - 32.1225*x2*x3 + 6575620.0*x2*x4 + 0.498816*x2*x5 + 42.1491*x2 + 172.12*x3**2 - 4996110.0*x3*x4 - 0.0710745*x3*x5 - 217.344*x3 - 3020.57*x4**2 + 9080.29*x4*x5 - 66854099.0*x4 - 0.00220193*x5**2 + 0.13955*x5 + x5/log(log(x4)) + 44.6967),"mul,add,div,x5,log,log,x4,sub,x4,-44.6967-0.13955*x5+6.68541e+07*x4+217.344*x3-42.1491*x2-6.81036*x1+0.00220193*x5**2-9080.29*x4*x5+3020.57*x4**2+0.0710745*x3*x5+4.99611e+06*x3*x4-172.12*x3**2-0.498816*x2*x5-6.57562e+06*x2*x4+32.1225*x2*x3+26.8397*x2**2+0.0450011*x1*x5-9.80647e+05*x1*x4+4.97649*x1*x3+6.48652*x1*x2+0.817632*x1**2,add,add,add,x4,sub,log,x4,x4,x3,x2",0.0006975652662592141,0.0006975652662592141,False
0.9742674324940181,1,0,x4*exp(exp(x2)) - exp((x1 + exp(exp(x1)))/(3.09772*x1**2 - 10.8316*x1*x2 - 24.0362*x1*x3 + 5047770.0*x1*x4 + 0.0322493*x1*x5 + 31.6095*x1 - 34.0221*x2**2 - 30.5384*x2*x3 + 6470110.0*x2*x4 + 0.512245*x2*x5 + 39.6246*x2 + 240.159*x3**2 - 6436160.0*x3*x4 - 0.351789*x3*x5 - 298.356*x3 - 4315.26*x4**2 + 69622.3*x4*x5 - 95706100.0*x4 - 0.000415244*x5**2 + 0.451377*x5 + 60.7876))/x3,"sub,exp,add,log,x4,exp,x2,div,exp,div,add,exp,exp,x1,x1,60.7876+0.451377*x5-9.57061e+07*x4-298.356*x3+39.6246*x2+31.6095*x1-0.000415244*x5**2+69622.3*x4*x5-4315.26*x4**2-0.351789*x3*x5-6.43616e+06*x3*x4+240.159*x3**2+0.512245*x2*x5+6.47011e+06*x2*x4-30.5384*x2*x3-34.0221*x2**2+0.0322493*x1*x5+5.04777e+06*x1*x4-24.0362*x1*x3-10.8316*x1*x2+3.09772*x1**2,x3",0.0006976054596768059,0.0006976054596768059,False
0.9742672981253229,1,0,(exp(x4) - exp(exp(exp(x2))))*(0.00185318*x1**2 + 0.0418192*x1*x2 + 0.0190978*x1*x3 - 3921.58*x1*x4 + 0.000340595*x1*x5 - 0.0262141*x1 + 0.190146*x2**2 + 0.178404*x2*x3 - 35980.8*x2*x4 - 0.00676514*x2*x5 - 0.24107*x2 - 0.91952*x3**2 + 27954.4*x3*x4 + 9.60692e-5*x3*x5 + 1.17131*x3 + 15.9364*x4**2 - 10.3093*x4*x5 + 352267.0*x4 + 1.22687e-5*x5**2 - 0.000168512*x5 + exp(x4) - 1.25499)/x2,"mul,sub,exp,x4,exp,exp,exp,x2,div,sub,exp,x4,sub,1.25499+0.000168512*x5-3.52267e+05*x4-1.17131*x3+1.24107*x2+0.0262141*x1-1.22687e-05*x5**2+10.3093*x4*x5-15.9364*x4**2-9.60692e-05*x3*x5-27954.4*x3*x4+0.91952*x3**2+0.00676514*x2*x5+35980.8*x2*x4-0.178404*x2*x3-0.190146*x2**2-0.000340595*x1*x5+3921.58*x1*x4-0.0190978*x1*x3-0.0418192*x1*x2-0.00185318*x1**2,x2,x2",0.0006976129375463524,0.0006976129375463524,False
0.9742658400679057,1,0,log(log(x1)/log(log(-0.481111*x1**2 - 9.56707*x1*x2 - 6.02985*x1*x3 + 1208170.0*x1*x4 + 0.0459142*x1*x5 + 9.3536*x1 - 20.6578*x2**2 - 31.0327*x2*x3 + 6071590.0*x2*x4 + 0.370638*x2*x5 + 41.8791*x2 + 136.911*x3**2 - 3887340.0*x3*x4 + 0.150994*x3*x5 - 171.413*x3 - 2422.9*x4**2 - 33761.3*x4*x5 - 53659600.0*x4 - 0.00069942*x5**2 - 0.166518*x5 + 35.5459))),"log,div,log,x1,log,log,add,x3,35.5459-0.166518*x5-5.36596e+07*x4-172.413*x3+41.8791*x2+9.3536*x1-0.00069942*x5**2-33761.3*x4*x5-2422.9*x4**2+0.150994*x3*x5-3.88734e+06*x3*x4+136.911*x3**2+0.370638*x2*x5+6.07159e+06*x2*x4-31.0327*x2*x3-20.6578*x2**2+0.0459142*x1*x5+1.20817e+06*x1*x4-6.02985*x1*x3-9.56707*x1*x2-0.481111*x1**2",0.0006976940838820128,0.0006976940838820128,False
0.9742495314884032,1,0,(-1.75814*x1**2 - 11.2696*x1*x2 - 10.2705*x1*x3 + 2002120.0*x1*x4 - 0.00406482*x1*x5 + 14.0173*x1 - 53.9622*x2**2 - 62.882*x2*x3 + 12965400.0*x2*x4 + 1.10315*x2*x5 + 81.9263*x2 + 356.226*x3**2 - 10333000.0*x3*x4 - 0.0745945*x3*x5 - 449.914*x3 - 6251.41*x4**2 + 15141.1*x4*x5 - 138364000.0*x4 - 0.00464857*x5**2 + 0.156206*x5 + 94.7279)*exp(-x1) + log(x3*x5*log(exp((-x3 + x4 + x5)/x2))),"add,div,94.7279+0.156206*x5-1.38364e+08*x4-449.914*x3+81.9263*x2+14.0173*x1-0.00464857*x5**2+15141.1*x4*x5-6251.41*x4**2-0.0745945*x3*x5-1.0333e+07*x3*x4+356.226*x3**2+1.10315*x2*x5+1.29654e+07*x2*x4-62.882*x2*x3-53.9622*x2**2-0.00406482*x1*x5+2.00212e+06*x1*x4-10.2705*x1*x3-11.2696*x1*x2-1.75814*x1**2,exp,x1,log,mul,mul,log,mul,div,exp,div,add,sub,x5,x3,x4,x2,x4,x4,x3,x5",0.0006986020553415737,0.0006986020553415737,False
0.9742495305098854,1,0,(-1.75814*x1**2 - 11.2696*x1*x2 - 10.2705*x1*x3 + 2002110.0*x1*x4 - 0.00406521*x1*x5 + 14.0173*x1 - 53.9622*x2**2 - 62.882*x2*x3 + 12965400.0*x2*x4 + 1.10315*x2*x5 + 81.9263*x2 + 356.226*x3**2 - 10333000.0*x3*x4 - 0.0745952*x3*x5 - 449.914*x3 - 6251.42*x4**2 + 15141.3*x4*x5 - 138364000.0*x4 - 0.00464858*x5**2 + 0.156207*x5 + 94.728)/(x4 + exp(x1) - log(x4)/(x3 - x4 + log(x1))),"div,sub,94.728+0.156207*x5-1.38364e+08*x4-449.914*x3+82.9263*x2+14.0173*x1-0.00464858*x5**2+15141.3*x4*x5-6251.42*x4**2-0.0745952*x3*x5-1.0333e+07*x3*x4+356.226*x3**2+1.10315*x2*x5+1.29654e+07*x2*x4-62.882*x2*x3-53.9622*x2**2-0.00406521*x1*x5+2.00211e+06*x1*x4-10.2705*x1*x3-11.2696*x1*x2-1.75814*x1**2,x2,add,sub,exp,x1,div,log,x4,sub,log,x1,sub,x4,x3,x4",0.0006986021098386566,0.0006986021098386566,False
0.9742363777225048,1,0,-x1 + x3*(-0.922142*x1**2 - 7.16183*x1*x2 - 6.4584*x1*x3 + 1209290.0*x1*x4 - 0.0438539*x1*x5 + 9.46022*x1 - 27.8874*x2**2 - 34.8935*x2*x3 + 7139650.0*x2*x4 + 0.562819*x2*x5 + E*x2 + 42.9906*x2 + 176.538*x3**2 - 5087220.0*x3*x4 - 0.0769311*x3*x5 - 222.439*x3 - 3105.68*x4**2 + 10266.2*x4*x5 - 68751700.0*x4 - 0.00231518*x5**2 + 0.145066*x5 + 46.3113),"sub,mul,sub,sub,add,x1,exp,add,log,x2,div,x2,x2,x1,-46.3113-0.145066*x5+6.87517e+07*x4+222.439*x3-42.9906*x2-9.46022*x1+0.00231518*x5**2-10266.2*x4*x5+3105.68*x4**2+0.0769311*x3*x5+5.08722e+06*x3*x4-176.538*x3**2-0.562819*x2*x5-7.13965e+06*x2*x4+34.8935*x2*x3+27.8874*x2**2+0.0438539*x1*x5-1.20929e+06*x1*x4+6.4584*x1*x3+7.16183*x1*x2+0.922142*x1**2,x3,x1",0.0006993348365551498,0.0006993348365551498,False
0.9742332846608104,1,0,x1*exp(-x2) + x3*(-0.916166*x1**2 - 6.45239*x1*x2 - 4.44726*x1*x3 + 924155.0*x1*x4 - 0.0446705*x1*x5 + 5.51608*x1 - 28.0082*x2**2 - 35.4081*x2*x3 + 7244860.0*x2*x4 + 0.56256*x2*x5 + 46.3202*x2 + 182.524*x3**2 - 5242190.0*x3*x4 - 0.0780167*x3*x5 - 230.006*x3 - 3212.2*x4**2 + 10447.8*x4*x5 - 71115499.0*x4 - 0.00231302*x5**2 + 0.146674*x5 + 47.9362),"add,mul,sub,x4,-47.9362-0.146674*x5+7.11155e+07*x4+230.006*x3-46.3202*x2-5.51608*x1+0.00231302*x5**2-10447.8*x4*x5+3212.2*x4**2+0.0780167*x3*x5+5.24219e+06*x3*x4-182.524*x3**2-0.56256*x2*x5-7.24486e+06*x2*x4+35.4081*x2*x3+28.0082*x2**2+0.0446705*x1*x5-9.24155e+05*x1*x4+4.44726*x1*x3+6.45239*x1*x2+0.916166*x1**2,x3,div,x1,exp,x2",0.0006995072061309269,0.0006995072061309269,False
0.9742317475267032,1,0,x3*(-0.921418*x1**2 - 7.19101*x1*x2 - 5.41892*x1*x3 + 1060510.0*x1*x4 - 0.0438831*x1*x5 + 7.45058*x1 - 27.8973*x2**2 - 34.9319*x2*x3 + 7145730.0*x2*x4 + 0.562661*x2*x5 + 45.7675*x2 + 183.547*x3**2 - 5219200.0*x3*x4 - 0.0769036*x3*x5 - 230.013*x3 - 3243.39*x4**2 + 10256.3*x4*x5 - 71826900.0*x4 - 0.00231448*x5**2 + 0.145055*x5 + 44.952 + log(x5)/x4) + exp(x5)/x4,"add,div,exp,x5,x4,mul,add,44.952+0.145055*x5-7.18269e+07*x4-230.013*x3+45.7675*x2+7.45058*x1-0.00231448*x5**2+10256.3*x4*x5-3243.39*x4**2-0.0769036*x3*x5-5.2192e+06*x3*x4+183.547*x3**2+0.562661*x2*x5+7.14573e+06*x2*x4-34.9319*x2*x3-27.8973*x2**2-0.0438831*x1*x5+1.06051e+06*x1*x4-5.41892*x1*x3-7.19101*x1*x2-0.921418*x1**2,div,log,x5,x4,x3",0.0006995928755667215,0.0006995928755667215,False
0.9742311945809249,1,0,(x3 - x4)*(-0.920917*x1**2 - 7.19067*x1*x2 - 5.41712*x1*x3 + 1060190.0*x1*x4 - 0.043894*x1*x5 + 7.44806*x1 - 27.8994*x2**2 - 34.9323*x2*x3 + 7145900.0*x2*x4 + 0.562667*x2*x5 + 45.7678*x2 + 180.245*x3**2 - 5186580.0*x3*x4 - 0.0769306*x3*x5 - 227.161*x3 - 3171.0*x4**2 + 10262.0*x4*x5 - 70200000.0*x4 - 0.00231419*x5**2 + 0.145088*x5 + 47.3566),"mul,sub,x3,x4,add,x5,sub,x1,-47.3566+0.854912*x5+7.02e+07*x4+227.161*x3-45.7678*x2-6.44806*x1+0.00231419*x5**2-10262.0*x4*x5+3171.0*x4**2+0.0769306*x3*x5+5.18658e+06*x3*x4-180.245*x3**2-0.562667*x2*x5-7.1459e+06*x2*x4+34.9323*x2*x3+27.8994*x2**2+0.043894*x1*x5-1.06019e+06*x1*x4+5.41712*x1*x3+7.19067*x1*x2+0.920917*x1**2",0.0006996236943653286,0.0006996236943653286,False
0.9742311945569999,1,0,log(exp(x3*(-0.920917*x1**2 - 7.19067*x1*x2 - 5.41712*x1*x3 + 1060190.0*x1*x4 - 0.0438939*x1*x5 + 7.44806*x1 - 27.8994*x2**2 - 34.9323*x2*x3 + 7145900.0*x2*x4 + 0.562666*x2*x5 + 45.7678*x2 + 180.245*x3**2 - 5186580.0*x3*x4 - 0.0769306*x3*x5 - 227.161*x3 - 3171.0*x4**2 + 10261.9*x4*x5 - 70199999.0*x4 - 0.00231419*x5**2 + 0.145088*x5 + 47.3566))*log(x3)/x4),"log,mul,exp,mul,x3,sub,x4,-47.3566-0.145088*x5+7.02e+07*x4+227.161*x3-45.7678*x2-7.44806*x1+0.00231419*x5**2-10261.9*x4*x5+3171.0*x4**2+0.0769306*x3*x5+5.18658e+06*x3*x4-180.245*x3**2-0.562666*x2*x5-7.1459e+06*x2*x4+34.9323*x2*x3+27.8994*x2**2+0.0438939*x1*x5-1.06019e+06*x1*x4+5.41712*x1*x3+7.19067*x1*x2+0.920917*x1**2,div,log,x3,x4",0.0006996236956988134,0.0006996236956988134,False
0.974231194556967,1,0,(2*x3 + x5*log(log(x4) - x4*(-x1 + log(exp(x1)/x2))/x3))*(-0.460459*x1**2 - 3.59533*x1*x2 - 2.70856*x1*x3 + 530094.0*x1*x4 - 0.0219469*x1*x5 + 3.72403*x1 - 13.9497*x2**2 - 17.4661*x2*x3 + 3572950.0*x2*x4 + 0.281333*x2*x5 + 22.8839*x2 + 90.1223*x3**2 - 2593290.0*x3*x4 - 0.0384653*x3*x5 - 113.58*x3 - 1585.5*x4**2 + 5130.97*x4*x5 - 35100000.0*x4 - 0.00115709*x5**2 + 0.072544*x5 + 23.6783),"mul,23.6783+0.072544*x5-3.51e+07*x4-113.58*x3+22.8839*x2+3.72403*x1-0.00115709*x5**2+5130.97*x4*x5-1585.5*x4**2-0.0384653*x3*x5-2.59329e+06*x3*x4+90.1223*x3**2+0.281333*x2*x5+3.57295e+06*x2*x4-17.4661*x2*x3-13.9497*x2**2-0.0219469*x1*x5+5.30094e+05*x1*x4-2.70856*x1*x3-3.59533*x1*x2-0.460459*x1**2,add,add,mul,log,sub,log,x4,mul,div,sub,log,div,exp,x1,x2,x1,x3,x4,x5,x3,x3",0.000699623695700652,0.000699623695700652,False
0.9742311945567801,1,0,x3*(-0.920917*x1**2 - 7.19067*x1*x2 - 5.41712*x1*x3 + 1060190.0*x1*x4 - 0.0438939*x1*x5 + 7.44806*x1 - 27.8994*x2**2 - 34.9323*x2*x3 + 7145900.0*x2*x4 + 0.562666*x2*x5 + 45.7678*x2 + 180.245*x3**2 - 5186580.0*x3*x4 - 0.0769306*x3*x5 - 227.161*x3 - 3171.0*x4**2 + 10261.9*x4*x5 - 70200000.0*x4 - 0.00231419*x5**2 + 0.145088*x5 + 46.3566 + (-exp(x3) + x5/x4)/x4),"mul,sub,x2,sub,sub,-46.3566-0.145088*x5+7.02e+07*x4+228.161*x3-44.7678*x2-7.44806*x1+0.00231419*x5**2-10261.9*x4*x5+3171.0*x4**2+0.0769306*x3*x5+5.18658e+06*x3*x4-180.245*x3**2-0.562666*x2*x5-7.1459e+06*x2*x4+34.9323*x2*x3+27.8994*x2**2+0.0438939*x1*x5-1.06019e+06*x1*x4+5.41712*x1*x3+7.19067*x1*x2+0.920917*x1**2,div,sub,div,x5,x4,exp,x3,x4,x3,x3",0.0006996236957110658,0.0006996236957110658,False
0.9742311944516796,1,0,x3*x4*(-0.920918*x1**2 - 7.19068*x1*x2 - 5.41712*x1*x3 + 1060190.0*x1*x4 - 0.0438937*x1*x5 + 7.44807*x1 - 27.8994*x2**2 - 34.9323*x2*x3 + 7145900.0*x2*x4 + 0.562665*x2*x5 + 45.7678*x2 + 180.244*x3**2 - 5186570.0*x3*x4 - 0.0769304*x3*x5 - 227.161*x3 - 3171.0*x4**2 + 10261.9*x4*x5 - 70199900.0*x4 - 0.00231418*x5**2 + 0.145088*x5 + 47.3565)*exp(x4)*exp(-x5 - exp(exp(x4))),"mul,exp,add,log,div,47.3565+0.145088*x5-7.01999e+07*x4-227.161*x3+45.7678*x2+7.44807*x1-0.00231418*x5**2+10261.9*x4*x5-3171.0*x4**2-0.0769304*x3*x5-5.18657e+06*x3*x4+180.244*x3**2+0.562665*x2*x5+7.1459e+06*x2*x4-34.9323*x2*x3-27.8994*x2**2-0.0438937*x1*x5+1.06019e+06*x1*x4-5.41712*x1*x3-7.19068*x1*x2-0.920918*x1**2,div,exp,add,exp,exp,x4,x5,x4,x4,x3",0.0006996237015689789,0.0006996237015689789,False
0.9742310614322308,1,0,x3*(-0.920769*x1**2 - 7.2054*x1*x2 - 5.41874*x1*x3 + 1060500.0*x1*x4 - 0.0438516*x1*x5 + 7.45078*x1 - 31.224*x2**2 - 34.916*x2*x3 + 7137840.0*x2*x4 + 0.563394*x2*x5 + 43.0874*x2 + 180.093*x3**2 - 5182930.0*x3*x4 - 0.0767681*x3*x5 - 226.971*x3 - 3168.27*x4**2 + 10233.6*x4*x5 - 70139300.0*x4 - x4*log(x3*x4)/(-x3 + 2*x4) - 0.00231562*x5**2 + 0.144834*x5 + exp(exp(x2)) + 44.5964),"mul,sub,add,exp,exp,x2,44.5964+0.144834*x5-7.01393e+07*x4-226.971*x3+43.0874*x2+7.45078*x1-0.00231562*x5**2+10233.6*x4*x5-3168.27*x4**2-0.0767681*x3*x5-5.18293e+06*x3*x4+180.093*x3**2+0.563394*x2*x5+7.13784e+06*x2*x4-34.916*x2*x3-31.224*x2**2-0.0438516*x1*x5+1.0605e+06*x1*x4-5.41874*x1*x3-7.2054*x1*x2-0.920769*x1**2,mul,div,log,mul,x3,x4,add,sub,x4,x3,x4,x4,x3",0.000699631115602473,0.000699631115602473,False
0.9742297437679922,1,0,x3*(-0.932471*x1**2 - 7.19231*x1*x2 - 5.66234*x1*x3 + 1092530.0*x1*x4 - 0.0438637*x1*x5 + 7.86287*x1 - 27.9099*x2**2 - 34.9399*x2*x3 + 7147390.0*x2*x4 + 0.562867*x2*x5 + 45.7785*x2 + 180.072*x3**2 - 5163290.0*x3*x4 - 0.076822*x3*x5 - 226.042*x3 - 3173.66*x4**2 + 10242.7*x4*x5 - 70266700.0*x4 - 0.00231484*x5**2 + 0.144935*x5 - log(log(x1 + x3 + exp(x3))) + 46.6939),"mul,x3,add,x5,sub,46.6939-0.855065*x5-7.02667e+07*x4-226.042*x3+45.7785*x2+7.86287*x1-0.00231484*x5**2+10242.7*x4*x5-3173.66*x4**2-0.076822*x3*x5-5.16329e+06*x3*x4+180.072*x3**2+0.562867*x2*x5+7.14739e+06*x2*x4-34.9399*x2*x3-27.9099*x2**2-0.0438637*x1*x5+1.09253e+06*x1*x4-5.66234*x1*x3-7.19231*x1*x2-0.932471*x1**2,log,log,sub,exp,x3,sub,sub,sub,x4,x1,x4,x3",0.000699704559776926,0.000699704559776926,False
0.9742285699352297,1,0,x1 - x2 + (x3 + log(x4*exp(x4*(x4 + exp(x3)))/x5))*(-0.918788*x1**2 - 7.21793*x1*x2 - 4.37341*x1*x3 + 910708.0*x1*x4 - 0.0439482*x1*x5 + 5.43223*x1 - 27.8679*x2**2 - 36.0061*x2*x3 + 7300840.0*x2*x4 + 0.56228*x2*x5 + 47.8258*x2 + 183.397*x3**2 - 5273180.0*x3*x4 - 0.07684*x3*x5 - 231.191*x3 - 3226.27*x4**2 + 10233.3*x4*x5 - 71424700.0*x4 - 0.00231265*x5**2 + 0.145028*x5 + 48.2599),"add,sub,mul,add,log,mul,div,exp,mul,add,x4,exp,x3,x4,x5,x4,x3,48.2599+0.145028*x5-7.14247e+07*x4-231.191*x3+47.8258*x2+5.43223*x1-0.00231265*x5**2+10233.3*x4*x5-3226.27*x4**2-0.07684*x3*x5-5.27318e+06*x3*x4+183.397*x3**2+0.56228*x2*x5+7.30084e+06*x2*x4-36.0061*x2*x3-27.8679*x2**2-0.0439482*x1*x5+9.10708e+05*x1*x4-4.37341*x1*x3-7.21793*x1*x2-0.918788*x1**2,x2,x1",0.0006997699904640308,0.0006997699904640308,False
0.9742282646595711,1,0,(-1.07582*x1**2 - 8.55129*x1*x2 - 7.04893*x1*x3 + 1401970.0*x1*x4 - 0.0875988*x1*x5 + 9.55174*x1 - 42.2234*x2**2 - 47.2304*x2*x3 + 9715570.0*x2*x4 + 0.785348*x2*x5 + 61.7451*x2 + 276.938*x3**2 - 8158230.0*x3*x4 - 0.0977553*x3*x5 - 351.074*x3 - 4837.6*x4**2 + 13644.7*x4*x5 - 107026000.0*x4 - 0.00363086*x5**2 + 0.207243*x5 + 75.1048)*log(x2 + x3 + log(exp(exp(x2))*log(x4)/(x2*x3))),"mul,75.1048+0.207243*x5-1.07026e+08*x4-351.074*x3+61.7451*x2+9.55174*x1-0.00363086*x5**2+13644.7*x4*x5-4837.6*x4**2-0.0977553*x3*x5-8.15823e+06*x3*x4+276.938*x3**2+0.785348*x2*x5+9.71557e+06*x2*x4-47.2304*x2*x3-42.2234*x2**2-0.0875988*x1*x5+1.40197e+06*x1*x4-7.04893*x1*x3-8.55129*x1*x2-1.07582*x1**2,log,add,log,div,exp,exp,x2,div,x3,div,log,x4,x2,add,x3,x2",0.0006997870073811227,0.0006997870073811227,False
0.9742259348268032,1,0,log(exp(x1)*exp(-x3*(0.919692*x1**2 + 7.21951*x1*x2 + 4.37583*x1*x3 - 911084.0*x1*x4 + 0.0439339*x1*x5 - 5.4359*x1 + 27.9114*x2**2 + 34.9711*x2*x3 - 7152160.0*x2*x4 - 0.562513*x2*x5 - 45.8268*x2 - 183.951*x3**2 + 5285940.0*x3*x4 + 0.0769302*x3*x5 + 231.883*x3 + 3236.32*x4**2 - 10257.6*x4*x5 + 71648300.0*x4 + 0.00231319*x5**2 - 0.14511*x5 - 48.4019))),"log,div,exp,x1,exp,mul,x3,-48.4019-0.14511*x5+7.16483e+07*x4+231.883*x3-45.8268*x2-5.4359*x1+0.00231319*x5**2-10257.6*x4*x5+3236.32*x4**2+0.0769302*x3*x5+5.28594e+06*x3*x4-183.951*x3**2-0.562513*x2*x5-7.15216e+06*x2*x4+34.9711*x2*x3+27.9114*x2**2+0.0439339*x1*x5-9.11084e+05*x1*x4+4.37583*x1*x3+7.21951*x1*x2+0.919692*x1**2",0.0006999168859276276,0.0006999168859276276,False
0.9742224267311316,1,0,-(1.16112*x1**2 + 9.19138*x1*x2 + 7.43363*x1*x3 - 1472400.0*x1*x4 + 0.0870601*x1*x5 - 10.1058*x1 + 43.5082*x2**2 + 49.7151*x2*x3 - 10214600.0*x2*x4 - 0.844341*x2*x5 - 64.9969*x2 - 284.9*x3**2 + 8355970.0*x3*x4 + 0.102669*x3*x5 + 360.798*x3 + 4983.12*x4**2 - 14572.2*x4*x5 + 110259000.0*x4 + 0.00373666*x5**2 - 0.212156*x5 - 76.8456)*exp(x4)*log(x3 + exp(x2)) + log(x4),"sub,log,x4,mul,mul,exp,x4,log,add,x3,exp,x2,-76.8456-0.212156*x5+1.10259e+08*x4+360.798*x3-64.9969*x2-10.1058*x1+0.00373666*x5**2-14572.2*x4*x5+4983.12*x4**2+0.102669*x3*x5+8.35597e+06*x3*x4-284.9*x3**2-0.844341*x2*x5-1.02146e+07*x2*x4+49.7151*x2*x3+43.5082*x2**2+0.0870601*x1*x5-1.4724e+06*x1*x4+7.43363*x1*x3+9.19138*x1*x2+1.16112*x1**2",0.0007001124716675087,0.0007001124716675087,False
0.9742219058468593,1,0,(x3 + log(-x1*x3*log(log(x1 + x3)) + exp(x3)))*(-0.427275*x1**2 - 3.37288*x1*x2 - 2.58704*x1*x3 + 509112.0*x1*x4 - 0.0231613*x1*x5 + 3.54225*x1 - 13.6282*x2**2 - 16.7923*x2*x3 + 3439000.0*x2*x4 + 0.275941*x2*x5 + 21.9815*x2 + 89.0924*x3**2 - 2570600.0*x3*x4 - 0.0328453*x3*x5 - 112.395*x3 - 1565.79*x4**2 + 4005.42*x4*x5 - 34661000.0*x4 - 0.00114222*x5**2 + 0.0658783*x5 + 23.5418),"mul,23.5418+0.0658783*x5-3.4661e+07*x4-112.395*x3+21.9815*x2+3.54225*x1-0.00114222*x5**2+4005.42*x4*x5-1565.79*x4**2-0.0328453*x3*x5-2.5706e+06*x3*x4+89.0924*x3**2+0.275941*x2*x5+3.439e+06*x2*x4-16.7923*x2*x3-13.6282*x2**2-0.0231613*x1*x5+5.09112e+05*x1*x4-2.58704*x1*x3-3.37288*x1*x2-0.427275*x1**2,add,log,sub,exp,x3,mul,mul,log,log,add,mul,div,x3,x3,x3,x1,x1,x3,x3",0.0007001415148121485,0.0007001415148121485,False
0.9742203919450646,1,0,log(x1 + 7.65448638270633e+33*exp(-2.10616*x1**2 - 6.66811*x1*x2 - 7.3248*x1*x3 + 1435650.0*x1*x4 - 0.0319104*x1*x5 + 9.04497*x1 - 46.7913*x2**2 - 47.3353*x2*x3 + 9862930.0*x2*x4 + 0.84151*x2*x5 + 61.5259*x2 + 282.22*x3**2 - 8613490.0*x3*x4 - 0.222156*x3*x5 - 359.255*x3 - 4891.13*x4**2 + 43176.5*x4*x5 - 108107000.0*x4 - 0.0048917*x5**2 + 0.36183*x5)/log(x2*x4**2/x3)),"log,add,x1,exp,add,x1,sub,78.0206+0.36183*x5-1.08107e+08*x4-359.255*x3+61.5259*x2+8.04497*x1-0.0048917*x5**2+43176.5*x4*x5-4891.13*x4**2-0.222156*x3*x5-8.61349e+06*x3*x4+282.22*x3**2+0.84151*x2*x5+9.86293e+06*x2*x4-47.3353*x2*x3-46.7913*x2**2-0.0319104*x1*x5+1.43565e+06*x1*x4-7.3248*x1*x3-6.66811*x1*x2-2.10616*x1**2,log,log,mul,div,x4,x3,mul,x4,x2",0.0007002259296125318,0.0007002259296125318,False
0.9742128945093922,1,0,log(x2*exp(x2*x5*log(log(x3))) + 1.26627183997424e+32*exp(-0.807993*x1**2 - 6.32048*x1*x2 - 5.94602*x1*x3 + 1192110.0*x1*x4 - 0.107426*x1*x5 + 7.94807*x1 - 36.3265*x2**2 - 43.9113*x2*x3 + 9127220.0*x2*x4 + 0.967911*x2*x5 + 55.2877*x2 + 268.381*x3**2 - 7992570.0*x3*x4 - 0.094252*x3*x5 - 341.182*x3 - 4672.37*x4**2 + 17521.8*x4*x5 - 103339000.0*x4 - 0.00417336*x5**2 + 0.196842*x5)),"log,add,mul,x2,exp,mul,log,log,x3,mul,x2,x5,exp,73.9188+0.196842*x5-1.03339e+08*x4-341.182*x3+55.2877*x2+7.94807*x1-0.00417336*x5**2+17521.8*x4*x5-4672.37*x4**2-0.094252*x3*x5-7.99257e+06*x3*x4+268.381*x3**2+0.967911*x2*x5+9.12722e+06*x2*x4-43.9113*x2*x3-36.3265*x2**2-0.107426*x1*x5+1.19211e+06*x1*x4-5.94602*x1*x3-6.32048*x1*x2-0.807993*x1**2",0.0007006440636946164,0.0007006440636946164,False
